-1.000000000000000000e+00,0.000000000000000000e+00
-9.842519685039370358e-01,0.000000000000000000e+00
-9.685039370078740717e-01,0.000000000000000000e+00
-9.527559055118109965e-01,1.525878906246177679e-05
-9.370078740157480324e-01,4.177093505812511445e-04
-9.212598425196850682e-01,5.168914794956046450e-03
-9.055118110236219930e-01,3.279304504364322081e-02
-8.897637795275590289e-01,1.278858184819013921e-01
-8.740157480314960647e-01,3.363342285157909783e-01
-8.582677165354331006e-01,6.497116088939853817e-01
-8.425196850393701364e-01,9.830684661886568421e-01
-8.267716535433070613e-01,1.225618362425421548e+00
-8.110236220472440971e-01,1.308166503910209499e+00
-7.952755905511811330e-01,1.251878738406217773e+00
-7.795275590551180578e-01,1.100227355961439724e+00
-7.637795275590550936e-01,9.200782775934659430e-01
-7.480314960629921295e-01,7.557506561278898305e-01
-7.322834645669291653e-01,6.332454681407077013e-01
-7.165354330708662012e-01,5.601539611903183502e-01
-7.007874015748031260e-01,5.282745361343230694e-01
-6.850393700787401619e-01,5.109748840370456069e-01
-6.692913385826771977e-01,4.944019317631280219e-01
-6.535433070866141225e-01,4.722194671621711692e-01
-6.377952755905511584e-01,4.488620758053746274e-01
-6.220472440944881942e-01,4.309692382808972266e-01
-6.062992125984252301e-01,4.185447692869790348e-01
-5.905511811023622659e-01,4.188098907461789699e-01
-5.748031496062991907e-01,4.287433624268175425e-01
-5.590551181102362266e-01,4.371490478514563072e-01
-5.433070866141732624e-01,4.392814636229759873e-01
-5.275590551181101873e-01,4.195976257324188774e-01
-5.118110236220472231e-01,3.780250549305049779e-01
-4.960629921259842590e-01,3.159961700447539990e-01
-4.803149606299212948e-01,2.504215240479635285e-01
-4.645669291338583307e-01,1.982250213625311452e-01
-4.488188976377952555e-01,1.638565063468561400e-01
-4.330708661417322913e-01,1.475048065196585267e-01
-4.173228346456693272e-01,1.459140777593387339e-01
-4.015748031496062520e-01,1.502914428703780725e-01
-3.858267716535432879e-01,1.639194488524561288e-01
-3.700787401574803237e-01,1.817131042476535230e-01
-3.543307086614173596e-01,2.112464904780492203e-01
-3.385826771653543954e-01,2.683792114258809480e-01
-3.228346456692913202e-01,3.621654510495472823e-01
-3.070866141732283561e-01,5.074119567781660844e-01
-2.913385826771653919e-01,7.010612487742977628e-01
-2.755905511811023167e-01,9.322013855038642216e-01
-2.598425196850393526e-01,1.176313400268628850e+00
-2.440944881889763884e-01,1.374010086054199942e+00
-2.283464566929134243e-01,1.468143463129386150e+00
-2.125984251968504601e-01,1.438518524166190193e+00
-1.968503937007873850e-01,1.307605743404609555e+00
-1.811023622047244208e-01,1.120101928716636719e+00
-1.653543307086614567e-01,9.357032775998637142e-01
-1.496062992125983815e-01,7.631912231550889159e-01
-1.338582677165354173e-01,6.027584075839121924e-01
-1.181102362204724532e-01,4.531536102296939705e-01
-1.023622047244094890e-01,3.242378234866727937e-01
-8.661417322834652488e-02,2.208480834956478289e-01
-7.086614173228344971e-02,1.485099792479783742e-01
-5.511811023622048555e-02,9.934806823678553334e-02
-3.937007874015752140e-02,6.768798828031014070e-02
-2.362204724409444623e-02,4.874992370578490331e-02
-7.874015748031482076e-03,3.917694091801030010e-02
7.874015748031482076e-03,3.941154479980226583e-02
2.362204724409444623e-02,4.745674133266508665e-02
3.937007874015741038e-02,6.587600708031041141e-02
5.511811023622037453e-02,9.456825256446622918e-02
7.086614173228333868e-02,1.405792236332595313e-01
8.661417322834652488e-02,2.104091644287693630e-01
1.023622047244094890e-01,3.097839355468348654e-01
1.181102362204724532e-01,4.359111785880965262e-01
1.338582677165354173e-01,5.850372314431147025e-01
1.496062992125983815e-01,7.396297454846922914e-01
1.653543307086613456e-01,9.092044830334674588e-01
1.811023622047243098e-01,1.093414306636640854e+00
1.968503937007874960e-01,1.280036926271813646e+00
2.125984251968504601e-01,1.418491363526193316e+00
2.283464566929134243e-01,1.470630645753385757e+00
2.440944881889763884e-01,1.386583328242998014e+00
2.598425196850393526e-01,1.206937789913424153e+00
2.755905511811023167e-01,9.671363830654590155e-01
2.913385826771652809e-01,7.319469451902933521e-01
3.070866141732282451e-01,5.299587249733628269e-01
3.228346456692912092e-01,3.798885345458646312e-01
3.385826771653543954e-01,2.783565521228394402e-01
3.543307086614173596e-01,2.189178466796481148e-01
3.700787401574803237e-01,1.858291625977329387e-01
3.858267716535432879e-01,1.679706573484555099e-01
4.015748031496062520e-01,1.534137725836576538e-01
4.173228346456692162e-01,1.484069824217383593e-01
4.330708661417321803e-01,1.471862792966185662e-01
4.488188976377953665e-01,1.618633270271764291e-01
4.645669291338583307e-01,1.934185028070118106e-01
4.803149606299212948e-01,2.446136474617243706e-01
4.960629921259842590e-01,3.075180053708352346e-01
5.118110236220472231e-01,3.694171905516261956e-01
5.275590551181101873e-01,4.173660278322592343e-01
5.433070866141731514e-01,4.376258850098562747e-01
5.590551181102361156e-01,4.364337921144964549e-01
5.748031496062990797e-01,4.264965057375378898e-01
5.905511811023622659e-01,4.164695739743393132e-01
6.062992125984252301e-01,4.190597534175389272e-01
6.220472440944881942e-01,4.300346374514574244e-01
6.377952755905511584e-01,4.482269287109746925e-01
6.535433070866141225e-01,4.693889617912916368e-01
6.692913385826770867e-01,4.903087615967285373e-01
6.850393700787400508e-01,5.078220367455261730e-01
7.007874015748032370e-01,5.238227844248837251e-01
7.165354330708662012e-01,5.544948577855193239e-01
7.322834645669291653e-01,6.183776855487099766e-01
7.480314960629921295e-01,7.346134185726929111e-01
7.637795275590550936e-01,8.946418762174697115e-01
7.795275590551180578e-01,1.074558258047843440e+00
7.952755905511810219e-01,1.236505508415820076e+00
8.110236220472439861e-01,1.310319900511808910e+00
8.267716535433069502e-01,1.243934631347018760e+00
8.425196850393701364e-01,1.020563125612651501e+00
8.582677165354331006e-01,6.921501159614992238e-01
8.740157480314960647e-01,3.737716674802655237e-01
8.897637795275590289e-01,1.491184234617382587e-01
9.055118110236219930e-01,4.154014587352995030e-02
9.212598425196849572e-01,7.127761840811761181e-03
9.370078740157479213e-01,6.637573242187833934e-04
9.527559055118111075e-01,2.288818359372466355e-05
9.685039370078740717e-01,1.907348632831722142e-06
9.842519685039370358e-01,0.000000000000000000e+00
1.000000000000000000e+00,0.000000000000000000e+00
